Link,Tiêu đề,Địa chỉ,Mức giá,Giá/m²,Số phòng ngủ,Huyện,Diện tích,Mặt tiền,Đường vào,Hướng nhà,Hướng ban công,Số tầng,Số toilet,Pháp lý,Latitude,Longitude
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-truc-1-xa-xuan-quan-prj-khu-do-thi-ecopark/tong-dien-ban-nhanh-don-lap-319-m2-36-5-ty-pr40583999,"Tống Diễn 0944 866 ***. Bán nhanh biệt thự đơn lập Ecopark, 319 m2, 36.5 tỷ","Dự án Ecopark, Đường Trúc, Xã Xuân Quan, Văn Giang, Hưng Yên","36,5 tỷ","~114,42 triệu/m²",4 phòng,Văn Giang,319 m²,18 m,6 m,Tây - Nam,,3 tầng,4 phòng,Sổ đỏ/ Sổ hồng,20.9742221832275,105.922142028809
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-truc-1-xa-xuan-quan-prj-khu-do-thi-ecopark/tong-dien-ban-gap-tho-20-5-ty-pr39820802,"Tống Diễn 0944 866 ***. Bán song lập Vườn Tùng Ecopark, nhà thô, hoàn thiện mặt ngoài, giá chuẩn","Dự án Ecopark, Đường Trúc, Xã Xuân Quan, Văn Giang, Hưng Yên",22 tỷ,"~135,8 triệu/m²",4 phòng,Văn Giang,162 m²,20 m,6 m,Đông - Nam,,3 tầng,4 phòng,Sổ đỏ/ Sổ hồng.,20.97422218322754,105.9221420288086
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-truc-1-xa-xuan-quan-prj-khu-do-thi-ecopark/tong-dien-ban-nhanh-don-lap-gia-re-nhat-truong-pr40472795,"Tống Diễn 0944 866 ***. Bán nhanh biệt thự đơn lập Ecopark, giá rẻ nhất thị trường","Dự án Ecopark, Đường Trúc, Xã Xuân Quan, Văn Giang, Hưng Yên",67 tỷ,"~118,17 triệu/m²",4 phòng,Văn Giang,567 m²,20 m,6 m,Tây - Nam,,3 tầng,4 phòng,Sổ đỏ/ Sổ hồng,20.97422218322754,105.9221420288086
https://batdongsan.com.vn/ban-kho-nha-xuong-xa-ly-thuong-kiet/mo-ban-kcn-so-5-hung-yen-thuoc-h-an-thi-hy-dt-5000m-1ha-2ha-5ha-gia-125-usd-m2-pr40283209,"Mở bán KCN Số 5 Hưng Yên Xã Lý Thường Kiệt, Yên Mỹ, HY. DT 5000m - 1ha - 2ha - 5ha. Giá 3,152 tr/m2","Xã Lý Thường Kiệt, Yên Mỹ, Hưng Yên","3,15 triệu/m²","~31,52 tỷ",,Yên Mỹ,10.000 m²,,,,,,,,20.8530582798494000,106.0355362011575400
https://batdongsan.com.vn/ban-kho-nha-xuong-xa-hong-tien/dat-kcn-an-thi-vi-tri-dac-dia-tra-thue-1-lan-dt-tu-1ha-den-20ha-uu-dai-cao-gia-tot-pr39326211,"Đất KCN Số 3, vị trí đắc địa, trả tiền thuế 1 lần, DT từ 1ha, ưu đãi cao, giá trực tiếp CĐT","Xã Hồng Tiến, Khoái Châu, Hưng Yên",Thỏa thuận,,,Khoái Châu,10.000 m²,,32 m,,,,,Sổ đỏ/ Sổ hồng,20.8230774431642,106.01931170968
https://batdongsan.com.vn/ban-dat-duong-tinh-lo-378-xa-lien-nghia/ban-van-giang-hung-yen-156mm2-gia-18tr-m2-pr40657023,"Bán đất Liên Nghĩa Văn Giang Hưng Yên 156m2, giá 18tr/m2","Đường Tỉnh lộ 378, Xã Liên Nghĩa, Văn Giang, Hưng Yên",18 triệu/m²,"~2,81 tỷ",,Văn Giang,156 m²,,,,,,,Sổ đỏ,20.9144028425881,105.934437146249
https://batdongsan.com.vn/ban-dat-duong-379-xa-tan-tien-1/ban-van-giang-hung-yen-55m2-gia-30tr-m2-pr40850415,"Bán đất Tân Tiến Văn Giang Hưng Yên 55m2, giá 30tr/m2","Đường 379, Xã Tân Tiến, Văn Giang, Hưng Yên",30 triệu/m²,"~1,65 tỷ",,Văn Giang,55 m²,,,,,,,Sổ đỏ.,20.9370688051371,105.944336446613
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-truc-1-xa-xuan-quan-prj-khu-do-thi-ecopark/-vuon-tung-sieu-vip-sieu-dep-180m-gia-24-ty-pr40179439,Biệt thự Vườn Tùng Ecopark siêu VIP - siêu đẹp 180m2 giá 24 tỷ,"Dự án Ecopark, Đường Trúc, Xã Xuân Quan, Văn Giang, Hưng Yên",24 tỷ,"~133,33 triệu/m²",,Văn Giang,180 m²,,,,,,,Sổ đỏ/ Sổ hồng,20.97422218322754,105.9221420288086
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-the-fibonan-ecopark/ban-view-song-view-tu-2-9-ty-2-pn-tro-vay-mien-lai-24-thang-pr39552334,"Bán căn hộ view sông, view hồ The Fibonan từ 3.4 tỷ/ căn 2 PN, hỗ trợ vay miễn lãi 24 tháng","Dự án The Fibonan Ecopark, Xã Xuân Quan, Văn Giang, Hưng Yên","3,5 tỷ","~53,85 triệu/m²",2 phòng,Văn Giang,65 m²,,,,,,2 phòng,Hợp đồng mua bán,20.962055206298828,105.93180084228516
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-the-fibonan-ecopark/nhan-booking-ngay-truc-tiep-tu-chu-dau-tu-mien-goc-lai-24-thang-gia-c-tot-pr39429184,"Mở bán đợt 1 The Fibonan 2.7 tỷ /căn 2PN trực tiếp từ chủ đầu tư, vay miễn lãi 24 tháng, giá gốc","Dự án The Fibonan Ecopark, Xã Xuân Quan, Văn Giang, Hưng Yên.","2,7 tỷ","~48,21 triệu/m²",2 phòng,Văn Giang,56 m²,,,,,,2 phòng,Hợp đồng mua bán,20.9620552062988,105.931800842285
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-the-fibonan-ecopark/ban-3-pn-78-m2-gia-3-8-ty-view-cong-vien-song-bac-hung-hai-ngam-ca-tu-ban-cong-pr40660590,"Bán căn 3 PN - 78 m2 giá 3.8 tỷ view công viên, sông Bắc Hưng Hải, ngắm cả Ecopark từ ban công","Dự án The Fibonan Ecopark, Xã Xuân Quan, Văn Giang, Hưng Yên","3,8 tỷ","~48,72 triệu/m²",3 phòng,Văn Giang,78 m²,,,,,,2 phòng,Hợp đồng mua bán,20.9620552062988,105.931800842285
https://batdongsan.com.vn/ban-dat-duong-379-xa-hoan-long/ban-dau-gia-chan-dong-yen-my-ngay-giap-van-giang-pr40850013,Bán đất đấu giá Chấn Đông - Hoàn Long - Yên Mỹ ngay giáp Văn Giang,"Đường 379, Xã Hoàn Long, Yên Mỹ, Hưng Yên",41 triệu/m²,"~4,1 tỷ",,Yên Mỹ,100 m²,5 m,12 m,Tây - Nam,,,,Sổ đỏ/ Sổ hồng,20.8992707131012,105.97633458674
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-nghia-tru-prj-the-crown-vinhomes-ocean-park-3/bans-90m2-gia-9-7-ty-dang-cho-thue-35tr-thang-pr40088936,"Chính chủ bán shophouse Vinhomes OCP3, 90m2 giá 9,7 tỷ đang cho thuê 30tr/tháng ngay chung cư","Dự án The Crown - Vinhomes Ocean Park 3, Xã Nghĩa Trụ, Văn Giang, Hưng Yên","9,7 tỷ","~107,78 triệu/m²",6 phòng,Văn Giang,90 m²,6 m,20 m,Đông - Nam,Đông - Nam,4 tầng,6 phòng,Sổ đỏ/ Sổ hồng,20.941484451293945,105.95690155029297
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-long-hung-prj-lumiere-springbay/chinh-thuc-mo-ban-sieu-bom-tan-cao-tang-tai-vinhomes-ocean-park-2-gia-goc-chu-dau-tu-pr40849984,"Chính thức mở bán siêu bom tấn cao tầng Lumiere tại Vinhomes Ocean Park - 2, giá gốc chủ đầu tư","Dự án Lumiere SpringBay, Xã Long Hưng, Văn Giang, Hưng Yên","3,1 tỷ","~68,89 triệu/m²",1 phòng,Văn Giang,45 m²,,,Tây - Bắc,Đông - Nam,,1 phòng,Sổ đỏ/ Sổ hồng,20.952280044555664,105.98131561279297
https://batdongsan.com.vn/ban-dat-duong-dh20-xa-nghia-tru/lo-goc-truc-chinh-dh-20-dep-nhat-khu-dau-gia-dai-tai-pr40762982,Lô góc trục chính đường ĐH 20 - đẹp nhất khu đấu giá Đại Tài,"Đường DH20, Xã Nghĩa Trụ, Văn Giang, Hưng Yên",Thỏa thuận,,,Văn Giang,117 m²,6 m,20 m,Đông - Bắc,,,,Sổ đỏ/ Sổ hồng,20.9503530519178050,105.9852820204489900
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-cuu-cao-prj-trust-city-van-giang/chinh-chu-ban-2n1vs-tang-17-ban-cong-dn-gia-2ty-o9o2248ii5-city-pr40770989,"Chính chủ bán căn 2PN 1VS tầng 17 ban công ĐN giá 2,150tr 0902 248 *** Chung cư Trust City","Trust City Văn Giang, Xã Cửu Cao, Văn Giang, Hưng Yên","2,15 tỷ","~35,25 triệu/m²",2 phòng,Văn Giang,61 m²,,,Tây - Bắc,Đông - Nam,,1 phòng,Hợp đồng mua bán,20.960936,105.94355
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-cuu-cao-xa-xuan-quan-prj-the-fibonan-ecopark/so-huu-2pn-3pn-gia-soc-toa-kdt-voi-chinh-sach-uu-dai-ck7-qua-tang-100tr-pr40849731,Sở hữu căn hộ 2PN giá sốc tòa The Fibonan KĐT Ecopark với chính sách ưu đãi CK7% quà tặng 100tr,"Dự án The Fibonan Ecopark, Đường Cửu Cao, Xã Xuân Quan, Văn Giang, Hưng Yên",Thỏa thuận,,2 phòng,Văn Giang,66 m²,,,Tây - Bắc,Đông - Nam,,2 phòng,Sổ đỏ/ Sổ hồng,20.962055206298828,105.93180084228516
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-nghia-tru-prj-the-crown-vinhomes-ocean-park-3/can-goc-dac-biet-3-mat-tien-bien-2-giap-42-toa-don-gia-xd-45tr-m2-mua-la-thang-lh-pr39533730,"Căn góc đặc biệt 3 mặt tiền phố biển 2 giáp 42 toà đơn giá XD 45tr/m2, mua là thắng LH 0946 455 ***","Dự án The Crown - Vinhomes Ocean Park 3, Xã Nghĩa Trụ, Văn Giang, Hưng Yên","24,5 tỷ","~158,06 triệu/m²",5 phòng,Văn Giang,155 m²,8 m,30 m,Đông - Bắc,Đông - Bắc,5 tầng,4 phòng,Sổ đỏ/ Sổ hồng,20.9414844512939,105.956901550293
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-long-hung-prj-the-empire-vinhomes-ocean-park-2/sieu-vip-doi-dien-bien-ho-24ha-wade-canh-hong-kong-hien-highland-thue-so-do-ban-71-ty-pr40255515,"Siêu VIP đối diện biển hồ 24ha Wade Park, cạnh Hong Kong, hiện Highland thuê, sổ đỏ bán 71 tỷ","Dự án The Empire - Vinhomes Ocean Park 2, Xã Long Hưng, Văn Giang, Hưng Yên",71 tỷ,"~328,7 triệu/m²",5 phòng,Văn Giang,216 m²,15 m,30 m,Đông - Nam,Đông - Nam,5 tầng,3 phòng,Sổ đỏ/ Sổ hồng,20.94243621826172,105.9552993774414
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-xuan-quan-prj-swan-lake-onsen-residences/ban-landmark-mat-quang-truong-ho-thien-nga-dien-tich-tu-80-135m2-don-gia-130-trieu-m2-pr40595077,"Bán shophouse Landmark mặt quảng trường, hồ Thiên Nga diện tích từ 80 - 135m2, đơn giá 130 triệu/m2","Dự án Swan Lake Onsen, Xã Xuân Quan, Văn Giang, Hưng Yên",17 tỷ,"~125,93 triệu/m²",2 phòng,Văn Giang,135 m²,13 m,,Đông - Nam,Đông - Nam,,,,20.968969345092773,105.92005157470703
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-truc-1-xa-xuan-quan-prj-khu-do-thi-ecopark/can-tien-gia-nao-cung-ban-don-lap-vuon-mai-500m2-noi-that-thong-minh-so-do-pr39646631,"Cần tiền giá nào cũng bán biệt thự đơn lập Vườn Mai Ecopark 460m2 nội thất thông minh, sổ đỏ","Dự án Ecopark, Đường Trúc, Xã Xuân Quan, Văn Giang, Hưng Yên","49,9 tỷ","~108,48 triệu/m²",3 phòng,Văn Giang,460 m²,30 m,,,,,4 phòng,Sổ đỏ/ Sổ hồng,20.9742221832275,105.922142028809
https://batdongsan.com.vn/ban-kho-nha-xuong-duong-dt-385-xa-lac-dao/ban-may-1-1ha-tai-van-lam-hung-yen-pr40849352,"Bán nhà máy 1,1ha tại Lạc Đạo, Văn Lâm, Hưng Yên","Đường ĐT 385, Xã Lạc Đạo, Văn Lâm, Hưng Yên",Thỏa thuận,,,Văn Lâm,11.000 m²,,,,,,,,20.9838975012245,106.033502865204
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-xuan-quan/ban-bt-vuon-tung-dt-324m-hoan-thien-full-noi-that-gia-40-ty-bao-phi-so-pr40587778,"Bán BT Vườn Tùng, DT 324m², Nhà Hoàn Thiện Full Nội Thất, Giá 40 Tỷ, Bao Phí Sổ","Xã Xuân Quan, Văn Giang, Hưng Yên",40 tỷ,"~123,46 triệu/m²",,Văn Giang,324 m²,,,,,,,Sổ đỏ chính chủ,20.9631539949194840,105.9200659464234900
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-truc-1-xa-xuan-quan-prj-khu-do-thi-ecopark/-chinh-chu-gia-dinh-toi-ban-duplex-cao-cap-150m2-full-view-song-hong-cuc-dep-pr40846312,"(Chính chủ) Gia đình tôi cần bán căn Duplex cao cấp 150m2 Ecopark full đồ, view sông Hồng cực đẹp","Dự án Ecopark, Đường Trúc, Xã Xuân Quan, Văn Giang, Hưng Yên","9,2 tỷ","~61,33 triệu/m²",3 phòng,Văn Giang,150 m²,,,,,,3 phòng,Sổ đỏ/ Sổ hồng,20.97422218322754,105.9221420288086
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-the-fibonan-ecopark/truc-tiep-cdt-ban-gia-tot-nhat-mua-o-hay-dau-tu-chi-tu-850tr-ls-0-full-tu-bep-dieu-a-pr40164078,Trực tiếp CĐT bán căn hộ giá tốt nhất mua ở hay đầu tư chỉ từ 850tr + LS 0% full tủ bếp + điều hòa,"Dự án The Fibonan Ecopark, Xã Xuân Quan, Văn Giang, Hưng Yên","2,8 tỷ","~47,61 triệu/m²",2 phòng,Văn Giang,"58,81 m²",,,,,,2 phòng,HĐ,20.9620552062988,105.931800842285
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-the-fibonan-ecopark/em-giang-pkd-chia-se-6-yeu-to-hoi-tu-tai-ck-7-gtch-htls-0-24th-qua-tan-gia-100tr-pr40588012,"Em Giang PKD chia sẻ 6 yếu tố hội tụ tại The Fibonan,căn 3N 79m2 CK 7%,HTLS 0% 24th, tân gia 100tr","Dự án The Fibonan Ecopark, Xã Xuân Quan, Văn Giang, Hưng Yên","3,9 tỷ","~49,37 triệu/m²",3 phòng,Văn Giang,79 m²,,,Đông - Nam,Đông - Nam,,2 phòng,Sổ đỏ/ Sổ hồng,20.9620552062988,105.931800842285
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-cuu-cao-prj-the-fibonan-ecopark/ban-2pn-dep-nhat-du-an-ban-cong-dong-nam-view-song-san-golf-3-5ty-htls-0-ck6-60-trieu-pr40796423,"Bán căn 2PN đẹp nhất dự án ban công Đông Nam view sông, sân golf 3.5tỷ, HTLS 0%, CK 6% + 60 triệu","Dự án The Fibonan Ecopark, Xã Cửu Cao, Văn Giang, Hưng Yên","3,5 tỷ","~51,47 triệu/m²",2 phòng,Văn Giang,68 m²,,,Tây - Bắc,Đông - Nam,,2 phòng,HĐMB,20.9620552062988,105.931800842285
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-the-fibonan-ecopark/em-giang-pkd-chu-dau-tu-chi-600tr-so-huu-ngay-2pn-ck-9-htls-0-trong-24th-qua-tang-25tr-pr39641609,"Em Giang PKD chủ đầu tư giảm ngay 300tr căn hộ 2PN CK 9%, HTLS 0% trong 24th, quà tặng tân gia 45tr","Dự án The Fibonan Ecopark, Xã Xuân Quan, Văn Giang, Hưng Yên","3,1 tỷ","~47,69 triệu/m²",2 phòng,Văn Giang,65 m²,,,Đông - Nam,Đông - Nam,,2 phòng,Sổ đỏ/ Sổ hồng,20.962055206298828,105.93180084228516
https://batdongsan.com.vn/ban-dat-xa-dong-tao/346m2-duong-xe-tai-gan-song-mat-tien-13-35m-thich-hop-dau-tu-de-o-pr40746970,"346m2 đường xe tải gần sông, mặt tiền 13,35m thích hợp đầu tư để ở","Xã Đông Tảo, Khoái Châu, Hưng Yên",11 triệu/m²,"~3,81 tỷ",,Khoái Châu,346 m²,"13,35 m",,,,,,Sổ đỏ,20.8916905596844,105.955354983578
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-truc-1-xa-xuan-quan-prj-khu-do-thi-ecopark/tong-dien-ban-nhanh-don-lap-319-m2-36-5-ty-pr40583999,"Tống Diễn 0944 866 ***. Bán nhanh biệt thự đơn lập Ecopark, 319 m2, 36.5 tỷ","Dự án Ecopark, Đường Trúc, Xã Xuân Quan, Văn Giang, Hưng Yên","36,5 tỷ","~114,42 triệu/m²",4 phòng,Văn Giang,319 m²,18 m,6 m,Tây - Nam,,3 tầng,4 phòng,Sổ đỏ/ Sổ hồng,20.9742221832275,105.922142028809
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-truc-1-xa-xuan-quan-prj-khu-do-thi-ecopark/tong-dien-ban-gap-tho-20-5-ty-pr39820802,"Tống Diễn 0944 866 ***. Bán song lập Vườn Tùng Ecopark, nhà thô, hoàn thiện mặt ngoài, giá chuẩn","Dự án Ecopark, Đường Trúc, Xã Xuân Quan, Văn Giang, Hưng Yên",22 tỷ,"~135,8 triệu/m²",4 phòng,Văn Giang,162 m²,20 m,6 m,Đông - Nam,,3 tầng,4 phòng,Sổ đỏ/ Sổ hồng.,20.97422218322754,105.9221420288086
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-truc-1-xa-xuan-quan-prj-khu-do-thi-ecopark/tong-dien-ban-nhanh-don-lap-gia-re-nhat-truong-pr40472795,"Tống Diễn 0944 866 ***. Bán nhanh biệt thự đơn lập Ecopark, giá rẻ nhất thị trường","Dự án Ecopark, Đường Trúc, Xã Xuân Quan, Văn Giang, Hưng Yên",67 tỷ,"~118,17 triệu/m²",4 phòng,Văn Giang,567 m²,20 m,6 m,Tây - Nam,,3 tầng,4 phòng,Sổ đỏ/ Sổ hồng,20.97422218322754,105.9221420288086
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-long-hung-prj-the-empire-vinhomes-ocean-park-2/chinh-chu-ban-xe-khe-105m2-gia-11-2-ty-dong-nam-duong-20m-san-so-tai-co-xanh-2-pr40444658,"Chính chủ bán xẻ khe 105m2 giá 11,2 tỷ Đông Nam đường 20m sẵn sổ tại Cọ Xanh Vinhomes Ocean Park 2","Dự án The Empire - Vinhomes Ocean Park 2, Xã Long Hưng, Văn Giang, Hưng Yên","11,2 tỷ","~106,67 triệu/m²",6 phòng,Văn Giang,105 m²,7 m,20 m,Đông - Nam,Đông - Nam,5 tầng,5 phòng,Sổ đỏ/ Sổ hồng,20.9424362182617,105.955299377441
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-nghia-tru-prj-the-crown-vinhomes-ocean-park-3/9-ty-so-huu-ngay-can-tai-phan-khu-vinh-thien-duong-pr40719553,MỞ BÁN QUỸ HÀNG NGOẠI GIAO TẠI PHÂN KHU VỊNH THIÊN ĐƯỜNG VỊ TRÍ ĐẮC ĐỊA,"Dự án The Crown - Vinhomes Ocean Park 3, Xã Nghĩa Trụ, Văn Giang, Hưng Yên",18 tỷ,"~187,5 triệu/m²",,Văn Giang,96 m²,6 m,20 m,Đông - Nam,,,,Sổ đỏ,20.9414844512939,105.956901550293
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-379-xa-yen-phu-3-prj-song-hong-diamond-city/can-ban-can-shophose-90m-ngay-duoi-chan-toa-chung-cu-21-tang-tai-city-pr40849214,Cần bán căn shophouse 90m2 ngay dưới chân tòa chung cư 21 tầng tại Sông Hồng Diamond City,"Dự án Sông Hồng Diamond City, Đường 379, Xã Yên Phú, Yên Mỹ, Hưng Yên",9 tỷ,~100 triệu/m²,,Yên Mỹ,90 m²,6 m,,,,5 tầng,,Hợp đồng mua bán,20.88622283935547,105.97943878173828
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-pho-cuc-xa-xuan-quan-prj-the-fibonan-ecopark/-nhanh-tay-so-huu-truoc-khi-tang-gia-diem-sang-giua-long-lh-pr40770604,The Fibonan - nhanh tay sở hữu trước khi tăng giá - Điểm sáng giữa lòng Ecopark. LH 0886 637 ***,"Dự án The Fibonan Ecopark, Đường Phố Cúc, Xã Xuân Quan, Văn Giang, Hưng Yên",45 triệu/m²,"~2,52 tỷ",2 phòng,Văn Giang,56 m²,,,,,,2 phòng,,20.962055206298828,105.93180084228516
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-179-1-xa-cuu-cao-prj-vaquarius-van-giang/cdt-ra-hang-136m2-15-4-ty-20-ty-shophouse-truc-chinh-18-ty-ho-tro-ls-24-thang-ck-10-pr40597875,"CĐT ra hàng biệt thự 136m2 (15.4 tỷ -20tỷ), shophouse trục chính 18tỷ(Hỗ trợ LS 24 tháng, CK 10%)","Dự án Vaquarius Văn Giang, Đường 179, Xã Cửu Cao, Văn Giang, Hưng Yên",14 tỷ,"~102,94 triệu/m²",,Văn Giang,136 m²,,,,,4 tầng,,,20.963123321533203,105.95459747314453
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-xuan-quan-prj-ecopark-grand-the-island/doc-quyen-tuyet-pham-dinh-1800m2-lo-goc-dau-nhanh-dao-lon-kdt-2-mat-giap-ho-nuoc-pr39823752,"Độc quyền! Tuyệt phẩm dinh thự 1800m2 - Lô góc đầu nhánh ""Đảo Lớn"" KĐT Ecopark - 2 mặt giáp hồ nước","Dự án Ecopark Grand, Xã Xuân Quan, Văn Giang, Hưng Yên",400 tỷ,"~222,22 triệu/m²",5 phòng,Văn Giang,1.800 m²,45 m,14 m,,,5 tầng,5 phòng,Sổ đỏ/ Sổ hồng,20.9620552062988,105.931800842285
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-sol-forest-ecopark/chuyen-nhuong-chcc-45m2-thiet-ke-1pn-1-1wc-toa-solforest-hang-hiem-moi-tang-chi-co-1-can-pr40665310,"Chuyển nhượng CHCC 45m2 thiết kế 1PN+1, 1WC tòa Sol Forest Ecopark. Hàng hiếm mỗi tầng chỉ có 1 căn","Dự án Sol Forest Ecopark, Xã Xuân Quan, Văn Giang, Hưng Yên","2,28 tỷ","~50,67 triệu/m²",1 phòng,Văn Giang,45 m²,,,,Tây - Bắc,,1 phòng,Sổ đỏ/ Sổ hồng,20.9620552062988,105.931800842285
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-aqua-bay-sky-residences/-ban-76m2-lake-2-view-san-golf-hoan-thien-noi-that-gia-4-5-ty-pr40848552,"Cần bán căn 76m2 Aqua Lake 2 - View sân golf hoàn thiện nội thất, giá 4.5 tỷ","Dự án Aqua Bay Sky Residences, Xã Xuân Quan, Văn Giang, Hưng Yên","4,5 tỷ","~59,21 triệu/m²",2 phòng,Văn Giang,76 m²,,,Tây - Bắc,Đông - Nam,,2 phòng,Sổ đỏ/ Sổ hồng,20.954893112182617,105.93976593017578
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-swan-lake-onsen-residences/ban-3-png-ngu-landmark-ecopark-co-kang-nong-len-tan-san-vuon-64m2-pr40690042,"Bán căn hộ 3 phòng ngủ Landmark Ecopark có Khoáng nóng lên tận căn hộ, sân vườn 64m2","Dự án Swan Lake Onsen, Xã Xuân Quan, Văn Giang, Hưng Yên","7,9 tỷ","~52,67 triệu/m²",3 phòng,Văn Giang,150 m²,,,,Tây - Nam,,2 phòng,Hợp đồng mua bán,20.968969345092773,105.92005157470703
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-long-hung-prj-the-empire-vinhomes-ocean-park-2/ban-gap-can-63m-5-tang-gan-cong-vien-o-2-gia-6-9-ty-pr40754039,"Bán gấp căn biệt thự liền kề 63m2, 5 tầng gần công viên ở Vinhomes Ocean Park 2. Giá 6.9 tỷ","Dự án The Empire - Vinhomes Ocean Park 2, Xã Long Hưng, Văn Giang, Hưng Yên","6,9 tỷ","~109,52 triệu/m²",5 phòng,Văn Giang,63 m²,"4,5 m",,,,5 tầng,5 phòng,Sổ đỏ/ Sổ hồng,20.94243621826172,105.9552993774414
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-nghia-tru-prj-the-crown-vinhomes-ocean-park-3/ban-can-bien-64m2-gia-tot-nhat-thi-truong-ngay-sat-grandworld-3-pr39470728,Duy nhất căn Phố Biển có chính sách Ngâu giá tốt nhất Ocean Park 3 cho KH nhanh tay!,"Dự án The Crown - Vinhomes Ocean Park 3, Xã Nghĩa Trụ, Văn Giang, Hưng Yên","9,5 tỷ","~121,8 triệu/m²",6 phòng,Văn Giang,78 m²,6 m,51 m,Đông - Nam,Đông - Nam,5 tầng,5 phòng,Sổ đỏ/ Sổ hồng,20.9578072336761,105.977833787112
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-379-xa-yen-phu-3-prj-song-hong-diamond-city/can-ban-canh-goc-88m-7-2-ty-dong-980-trieu-ky-hdmb-pr40769929,"Cần bán nhà liền kề cạnh góc 88m2, 7,2 tỷ đóng 980 triệu ký HĐMB, 0974 453 ***","Dự án Sông Hồng Diamond City, Đường 379, Xã Yên Phú, Yên Mỹ, Hưng Yên","7,2 tỷ","~81,82 triệu/m²",,Yên Mỹ,88 m²,,,,,,,,20.88622283935547,105.97943878173828
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-nghia-tru-prj-the-crown-vinhomes-ocean-park-3/re-nhat-du-an-thoi-dai-75m2-mat-tien-5m-gia-8-2-ty-canh-10-toa-chung-cu-x2-trong-3-nam-pr40559200,Biệt thự đơn lập mặt công viên nước một trong 4 căn đơn lập đẹp nhất Vinhomes Ocean Park 3,"Dự án The Crown - Vinhomes Ocean Park 3, Xã Nghĩa Trụ, Văn Giang, Hưng Yên","55,7 tỷ","~255,5 triệu/m²",6 phòng,Văn Giang,218 m²,20 m,20 m,Đông - Bắc,Đông - Bắc,5 tầng,5 phòng,Sổ đỏ/ Sổ hồng,20.9414844512939,105.956901550293
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-thi-tran-nhu-quynh-prj-economy-city/du-an-khu-do-to-hop-dang-cap-dau-tien-tai-van-lam-hung-yen-pr40848204,"Dự án khu đô thị tổ hợp đẳng cấp đầu tiên tại Văn Lâm, Hưng Yên","Dự án Economy City, Thị trấn Như Quỳnh, Văn Lâm, Hưng Yên",7 tỷ,~100 triệu/m²,,Văn Lâm,70 m²,,,,,,,,20.98857879638672,105.98761749267578
